Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1985","1985","gigagrams","105.1945","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1985","1985","gigagrams","2209.085","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1985","1985","gigagrams","2209.085","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1986","1986","gigagrams","103.5322","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1986","1986","gigagrams","2174.1757","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1986","1986","gigagrams","2174.1757","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1987","1987","gigagrams","115.826","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1987","1987","gigagrams","2432.3466","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1987","1987","gigagrams","2432.3466","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1988","1988","gigagrams","102.6978","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1988","1988","gigagrams","2156.6541","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1988","1988","gigagrams","2156.6541","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1989","1989","gigagrams","114.0749","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1989","1989","gigagrams","2395.5725","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1989","1989","gigagrams","2395.5725","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1990","1990","gigagrams","115.2337","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1990","1990","gigagrams","2419.907","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1990","1990","gigagrams","2419.907","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1991","1991","gigagrams","127.9942","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1991","1991","gigagrams","2687.8773","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1991","1991","gigagrams","2687.8773","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1992","1992","gigagrams","131.0096","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1992","1992","gigagrams","2751.2014","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1992","1992","gigagrams","2751.2014","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1993","1993","gigagrams","129.3448","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1993","1993","gigagrams","2716.2414","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1993","1993","gigagrams","2716.2414","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1994","1994","gigagrams","123.8311","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1994","1994","gigagrams","2600.454","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1994","1994","gigagrams","2600.454","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1995","1995","gigagrams","124.3134","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1995","1995","gigagrams","2610.5811","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1995","1995","gigagrams","2610.5811","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1996","1996","gigagrams","131.9521","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1996","1996","gigagrams","2770.994","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1996","1996","gigagrams","2770.994","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1997","1997","gigagrams","123.7938","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1997","1997","gigagrams","2599.6693","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1997","1997","gigagrams","2599.6693","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1998","1998","gigagrams","135.1691","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1998","1998","gigagrams","2838.5508","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1998","1998","gigagrams","2838.5508","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","1999","1999","gigagrams","129.0558","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","1999","1999","gigagrams","2710.1716","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","1999","1999","gigagrams","2710.1716","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2000","2000","gigagrams","117.446","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2000","2000","gigagrams","2466.365","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2000","2000","gigagrams","2466.365","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2001","2001","gigagrams","113.1511","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2001","2001","gigagrams","2376.1723","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2001","2001","gigagrams","2376.1723","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2002","2002","gigagrams","134.3506","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2002","2002","gigagrams","2821.3616","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2002","2002","gigagrams","2821.3616","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2003","2003","gigagrams","135.2392","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2003","2003","gigagrams","2840.0233","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2003","2003","gigagrams","2840.0233","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2004","2004","gigagrams","134.3971","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2004","2004","gigagrams","2822.3401","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2004","2004","gigagrams","2822.3401","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2005","2005","gigagrams","138.0575","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2005","2005","gigagrams","2899.2071","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2005","2005","gigagrams","2899.2071","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2006","2006","gigagrams","138.5975","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2006","2006","gigagrams","2910.5481","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2006","2006","gigagrams","2910.5481","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2007","2007","gigagrams","135.377","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2007","2007","gigagrams","2842.9174","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2007","2007","gigagrams","2842.9174","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2008","2008","gigagrams","115.8172","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2008","2008","gigagrams","2432.162","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2008","2008","gigagrams","2432.162","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5060","Rice Cultivation","2009","2009","gigagrams","117.7717","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5060","Rice Cultivation","2009","2009","gigagrams","2473.2056","Fc","Calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5060","Rice Cultivation","2009","2009","gigagrams","2473.2056","Fc","Calculated data",""
